track_id,dataset,caption_raw,caption_masked,metadata,n_aspects_stripped
mtat_8722,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8723,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8725,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8727,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8728,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8729,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8730,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8731,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8732,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8737,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8739,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8746,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8748,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8751,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8757,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8763,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8764,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8766,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8767,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8769,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8770,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8773,mtat,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,Other Worlds. Journey to Other Worlds. Satori,0
mtat_8778,mtat,Our tresspasses. Easterly 6 or 7. Rapoon,Our tresspasses. Easterly 6 or 7. Rapoon,Our tresspasses. Easterly 6 or 7. Rapoon,0
mtat_8780,mtat,Our tresspasses. Easterly 6 or 7. Rapoon,Our tresspasses. Easterly 6 or 7. Rapoon,Our tresspasses. Easterly 6 or 7. Rapoon,0
mtat_8782,mtat,Our tresspasses. Easterly 6 or 7. Rapoon,Our tresspasses. Easterly 6 or 7. Rapoon,Our tresspasses. Easterly 6 or 7. Rapoon,0
mtat_8785,mtat,Out of the Mist. Hidden Sky. Jami Sieber,Out of the Mist. Hidden Sky. Jami Sieber,Out of the Mist. Hidden Sky. Jami Sieber,0
mtat_8786,mtat,Out of the Mist. Hidden Sky. Jami Sieber,Out of the Mist. Hidden Sky. Jami Sieber,Out of the Mist. Hidden Sky. Jami Sieber,0
mtat_8788,mtat,Out of the Mist. Hidden Sky. Jami Sieber,Out of the Mist. Hidden Sky. Jami Sieber,Out of the Mist. Hidden Sky. Jami Sieber,0
mtat_8793,mtat,Out of the Mist. Hidden Sky. Jami Sieber,Out of the Mist. Hidden Sky. Jami Sieber,Out of the Mist. Hidden Sky. Jami Sieber,0
mtat_8795,mtat,Out of the Mist. Hidden Sky. Jami Sieber,Out of the Mist. Hidden Sky. Jami Sieber,Out of the Mist. Hidden Sky. Jami Sieber,0
mtat_8798,mtat,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,0
mtat_8802,mtat,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,0
mtat_8803,mtat,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,0
mtat_8807,mtat,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,0
mtat_8808,mtat,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,Pandolfi La Clemente Op 3 No.5 (1660). The Fantastics. Music of the Spheres,0
mtat_8812,mtat,Parallels. File In Rhythm. Beight,Parallels. File In Rhythm. Beight,Parallels. File In Rhythm. Beight,0
mtat_8815,mtat,Parallels. File In Rhythm. Beight,Parallels. File In Rhythm. Beight,Parallels. File In Rhythm. Beight,0
mtat_8817,mtat,Park that ass. Geeking Crime. The Strap Ons,Park that ass. Geeking Crime. The Strap Ons,Park that ass. Geeking Crime. The Strap Ons,0
mtat_8818,mtat,Park that ass. Geeking Crime. The Strap Ons,Park that ass. Geeking Crime. The Strap Ons,Park that ass. Geeking Crime. The Strap Ons,0
mtat_8820,mtat,Part 2. Ridin the Faders. Four Stones.Net,Part 2. Ridin the Faders. Four Stones.Net,Part 2. Ridin the Faders. Four Stones.Net,0
mtat_8822,mtat,Part 2. Ridin the Faders. Four Stones.Net,Part 2. Ridin the Faders. Four Stones.Net,Part 2. Ridin the Faders. Four Stones.Net,0
mtat_8824,mtat,Part 2. Ridin the Faders. Four Stones.Net,Part 2. Ridin the Faders. Four Stones.Net,Part 2. Ridin the Faders. Four Stones.Net,0
mtat_8825,mtat,Part 2. Ridin the Faders. Four Stones.Net,Part 2. Ridin the Faders. Four Stones.Net,Part 2. Ridin the Faders. Four Stones.Net,0
mtat_8827,mtat,Partia No 5 - Aria (Biber). A Baroque Mosaic. The Sarasa Ensemble,Partia No 5 - Aria (Biber). A Baroque Mosaic. The Sarasa Ensemble,Partia No 5 - Aria (Biber). A Baroque Mosaic. The Sarasa Ensemble,0
mtat_8828,mtat,Partia No 5 - Aria (Biber). A Baroque Mosaic. The Sarasa Ensemble,Partia No 5 - Aria (Biber). A Baroque Mosaic. The Sarasa Ensemble,Partia No 5 - Aria (Biber). A Baroque Mosaic. The Sarasa Ensemble,0
mtat_8830,mtat,Partita Seconda in sol minore - corrente. CD2-Bach Sonatas and Partitas for solo violin. Vito Paternoster,Partita Seconda in sol minore - corrente. CD2-Bach Sonatas and Partitas for solo violin. Vito Paternoster,Partita Seconda in sol minore - corrente. CD2-Bach Sonatas and Partitas for solo violin. Vito Paternoster,0
mtat_8831,mtat,Partita Seconda in sol minore - corrente. CD2-Bach Sonatas and Partitas for solo violin. Vito Paternoster,Partita Seconda in sol minore - corrente. CD2-Bach Sonatas and Partitas for solo violin. Vito Paternoster,Partita Seconda in sol minore - corrente. CD2-Bach Sonatas and Partitas for solo violin. Vito Paternoster,0
mtat_8832,mtat,Partita Seconda in sol minore - corrente. CD2-Bach Sonatas and Partitas for solo violin. Vito Paternoster,Partita Seconda in sol minore - corrente. CD2-Bach Sonatas and Partitas for solo violin. Vito Paternoster,Partita Seconda in sol minore - corrente. CD2-Bach Sonatas and Partitas for solo violin. Vito Paternoster,0
mtat_8841,mtat,Passion of Nirvana. Healing Sounds of Tibet. Satori,Passion of Nirvana. Healing Sounds of Tibet. Satori,Passion of Nirvana. Healing Sounds of Tibet. Satori,0
mtat_8845,mtat,Passion of Nirvana. Healing Sounds of Tibet. Satori,Passion of Nirvana. Healing Sounds of Tibet. Satori,Passion of Nirvana. Healing Sounds of Tibet. Satori,0
mtat_8847,mtat,Passion of Nirvana. Healing Sounds of Tibet. Satori,Passion of Nirvana. Healing Sounds of Tibet. Satori,Passion of Nirvana. Healing Sounds of Tibet. Satori,0
mtat_8849,mtat,Passion of Nirvana. Healing Sounds of Tibet. Satori,Passion of Nirvana. Healing Sounds of Tibet. Satori,Passion of Nirvana. Healing Sounds of Tibet. Satori,0
mtat_8850,mtat,Passion of Nirvana. Healing Sounds of Tibet. Satori,Passion of Nirvana. Healing Sounds of Tibet. Satori,Passion of Nirvana. Healing Sounds of Tibet. Satori,0
mtat_8854,mtat,Patrem omnipotentem. J.S. Bach - Mass in B Minor CD2. American Bach Soloists,Patrem omnipotentem. J.S. Bach - Mass in B Minor CD2. American Bach Soloists,Patrem omnipotentem. J.S. Bach - Mass in B Minor CD2. American Bach Soloists,0
mtat_8855,mtat,Patrem omnipotentem. J.S. Bach - Mass in B Minor CD2. American Bach Soloists,Patrem omnipotentem. J.S. Bach - Mass in B Minor CD2. American Bach Soloists,Patrem omnipotentem. J.S. Bach - Mass in B Minor CD2. American Bach Soloists,0
mtat_8856,mtat,Perdido. Music for Modern Listening. Stargarden,Perdido. Music for Modern Listening. Stargarden,Perdido. Music for Modern Listening. Stargarden,0
mtat_8857,mtat,Perdido. Music for Modern Listening. Stargarden,Perdido. Music for Modern Listening. Stargarden,Perdido. Music for Modern Listening. Stargarden,0
mtat_8860,mtat,Perdido. Music for Modern Listening. Stargarden,Perdido. Music for Modern Listening. Stargarden,Perdido. Music for Modern Listening. Stargarden,0
mtat_8862,mtat,Perdido. Music for Modern Listening. Stargarden,Perdido. Music for Modern Listening. Stargarden,Perdido. Music for Modern Listening. Stargarden,0
mtat_8863,mtat,Perdido. Music for Modern Listening. Stargarden,Perdido. Music for Modern Listening. Stargarden,Perdido. Music for Modern Listening. Stargarden,0
mtat_8865,mtat,Perdido. Music for Modern Listening. Stargarden,Perdido. Music for Modern Listening. Stargarden,Perdido. Music for Modern Listening. Stargarden,0
mtat_8867,mtat,perihelion. Moments of Clarity. Joram,perihelion. Moments of Clarity. Joram,perihelion. Moments of Clarity. Joram,0
mtat_8869,mtat,perihelion. Moments of Clarity. Joram,perihelion. Moments of Clarity. Joram,perihelion. Moments of Clarity. Joram,0
mtat_8872,mtat,perihelion. Moments of Clarity. Joram,perihelion. Moments of Clarity. Joram,perihelion. Moments of Clarity. Joram,0
mtat_8874,mtat,perihelion. Moments of Clarity. Joram,perihelion. Moments of Clarity. Joram,perihelion. Moments of Clarity. Joram,0
mtat_8875,mtat,perihelion. Moments of Clarity. Joram,perihelion. Moments of Clarity. Joram,perihelion. Moments of Clarity. Joram,0
mtat_8876,mtat,perihelion. Moments of Clarity. Joram,perihelion. Moments of Clarity. Joram,perihelion. Moments of Clarity. Joram,0
mtat_8877,mtat,Permanent. Ill Be Here Awake. Arthur Yoria,Permanent. Ill Be Here Awake. Arthur Yoria,Permanent. Ill Be Here Awake. Arthur Yoria,0
mtat_8880,mtat,Permanent. Ill Be Here Awake. Arthur Yoria,Permanent. Ill Be Here Awake. Arthur Yoria,Permanent. Ill Be Here Awake. Arthur Yoria,0
mtat_8881,mtat,Permanent. Ill Be Here Awake. Arthur Yoria,Permanent. Ill Be Here Awake. Arthur Yoria,Permanent. Ill Be Here Awake. Arthur Yoria,0
mtat_8884,mtat,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,0
mtat_8885,mtat,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,0
mtat_8886,mtat,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,0
mtat_8887,mtat,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,0
mtat_8888,mtat,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,0
mtat_8889,mtat,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,Phenix - Adagio. Corrette - Le Phenix - Les Delices de la Solitude. Musica Franca,0
mtat_8906,mtat,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,0
mtat_8907,mtat,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,0
mtat_8908,mtat,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,0
mtat_8909,mtat,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,0
mtat_8912,mtat,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,0
mtat_8913,mtat,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,0
mtat_8914,mtat,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,0
mtat_8915,mtat,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,Pinnacle. iDEOLOGY. iNTROSPEKT,0
mtat_8920,mtat,Planet You. Fruitless. Lisa DeBenedictis,Planet You. Fruitless. Lisa DeBenedictis,Planet You. Fruitless. Lisa DeBenedictis,0
mtat_8921,mtat,Planet You. Fruitless. Lisa DeBenedictis,Planet You. Fruitless. Lisa DeBenedictis,Planet You. Fruitless. Lisa DeBenedictis,0
mtat_8922,mtat,Planet You. Fruitless. Lisa DeBenedictis,Planet You. Fruitless. Lisa DeBenedictis,Planet You. Fruitless. Lisa DeBenedictis,0
mtat_8924,mtat,Planet You. Fruitless. Lisa DeBenedictis,Planet You. Fruitless. Lisa DeBenedictis,Planet You. Fruitless. Lisa DeBenedictis,0
mtat_8926,mtat,Planet You. Fruitless. Lisa DeBenedictis,Planet You. Fruitless. Lisa DeBenedictis,Planet You. Fruitless. Lisa DeBenedictis,0
mtat_8927,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8928,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8931,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8932,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8933,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8934,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8935,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8936,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8937,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8938,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8939,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8940,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8943,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8945,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8946,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8947,mtat,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,Playa. Now Center of Time. Jamie Janover,0
mtat_8951,mtat,Power And Domination. Truth. The Bots,Power And Domination. Truth. The Bots,Power And Domination. Truth. The Bots,0
mtat_8952,mtat,Power And Domination. Truth. The Bots,Power And Domination. Truth. The Bots,Power And Domination. Truth. The Bots,0
mtat_8953,mtat,Power And Domination. Truth. The Bots,Power And Domination. Truth. The Bots,Power And Domination. Truth. The Bots,0
mtat_8956,mtat,Power And Domination. Truth. The Bots,Power And Domination. Truth. The Bots,Power And Domination. Truth. The Bots,0
mtat_8958,mtat,Prairie Sky. Meditative Guitar. Jeff Wahl,Prairie Sky. Meditative Guitar. Jeff Wahl,Prairie Sky. Meditative Guitar. Jeff Wahl,0
mtat_8961,mtat,Prairie Sky. Meditative Guitar. Jeff Wahl,Prairie Sky. Meditative Guitar. Jeff Wahl,Prairie Sky. Meditative Guitar. Jeff Wahl,0
mtat_8965,mtat,Prelude - Corbetta. Canarios. James Edwards,Prelude - Corbetta. Canarios. James Edwards,Prelude - Corbetta. Canarios. James Edwards,0
mtat_8966,mtat,Prelude - Corbetta. Canarios. James Edwards,Prelude - Corbetta. Canarios. James Edwards,Prelude - Corbetta. Canarios. James Edwards,0
mtat_8973,mtat,Prelude And Fugue No. 13 In F-Sharp Major BWV 882_ Fuga. Book 2 CD2 Well-Tempered Clavier. Daniel Ben Pienaar,Prelude And Fugue No. 13 In F-Sharp Major BWV 882_ Fuga. Book 2 CD2 Well-Tempered Clavier. Daniel Ben Pienaar,Prelude And Fugue No. 13 In F-Sharp Major BWV 882_ Fuga. Book 2 CD2 Well-Tempered Clavier. Daniel Ben Pienaar,0
mtat_8974,mtat,Prelude And Fugue No. 13 In F-Sharp Major BWV 882_ Fuga. Book 2 CD2 Well-Tempered Clavier. Daniel Ben Pienaar,Prelude And Fugue No. 13 In F-Sharp Major BWV 882_ Fuga. Book 2 CD2 Well-Tempered Clavier. Daniel Ben Pienaar,Prelude And Fugue No. 13 In F-Sharp Major BWV 882_ Fuga. Book 2 CD2 Well-Tempered Clavier. Daniel Ben Pienaar,0
mtat_8975,mtat,Prelude And Fugue No. 13 In F-Sharp Major BWV 882_ Fuga. Book 2 CD2 Well-Tempered Clavier. Daniel Ben Pienaar,Prelude And Fugue No. 13 In F-Sharp Major BWV 882_ Fuga. Book 2 CD2 Well-Tempered Clavier. Daniel Ben Pienaar,Prelude And Fugue No. 13 In F-Sharp Major BWV 882_ Fuga. Book 2 CD2 Well-Tempered Clavier. Daniel Ben Pienaar,0
mtat_8976,mtat,Prelude And Fugue No.1 In C Major BWV 870_ Fuga. Book 2 CD1 Well-Tempered Clavier. Daniel Ben Pienaar,Prelude And Fugue No.1 In C Major BWV 870_ Fuga. Book 2 CD1 Well-Tempered Clavier. Daniel Ben Pienaar,Prelude And Fugue No.1 In C Major BWV 870_ Fuga. Book 2 CD1 Well-Tempered Clavier. Daniel Ben Pienaar,0
mtat_8977,mtat,Prelude And Fugue No.1 In C Major BWV 870_ Fuga. Book 2 CD1 Well-Tempered Clavier. Daniel Ben Pienaar,Prelude And Fugue No.1 In C Major BWV 870_ Fuga. Book 2 CD1 Well-Tempered Clavier. Daniel Ben Pienaar,Prelude And Fugue No.1 In C Major BWV 870_ Fuga. Book 2 CD1 Well-Tempered Clavier. Daniel Ben Pienaar,0
mtat_8983,mtat,Prelude No. 2 in G Minor. 24 Preludes for Solo Piano. Jan Hanford,Prelude No. 2 in G Minor. 24 Preludes for Solo Piano. Jan Hanford,Prelude No. 2 in G Minor. 24 Preludes for Solo Piano. Jan Hanford,0
