ytid,start_s,end_s,is_audioset_eval,path,status,duration_s
BquHBzP5Ep0,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\BquHBzP5Ep0_30_40.mp3,ok,10.0
BrCW3BA8TIQ,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\BrCW3BA8TIQ_30_40.mp3,ok,10.0
Brc_nOquNbY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Brc_nOquNbY_30_40.mp3,ok,10.0
BsLFQV8HVZE,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\BsLFQV8HVZE_30_40.mp3,ok,10.0
BsVsoZ4ojp0,60,70,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\BsVsoZ4ojp0_60_70.mp3,ok,10.0
BscoQHJrNm8,170,180,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\BscoQHJrNm8_170_180.mp3,ok,10.0
BsnjK6DypAg,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\BsnjK6DypAg_30_40.mp3,ok,10.0
BtdzVnXZ0i4,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\BtdzVnXZ0i4_30_40.mp3,ok,10.0
BurGML_ZqSA,100,110,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\BurGML_ZqSA_100_110.mp3,ok,10.0
Bx1HZVX4UxM,170,180,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Bx1HZVX4UxM_170_180.mp3,ok,10.0
Bx3nzrmGXhw,11,21,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Bx3nzrmGXhw_11_21.mp3,ok,10.0
Bx726MYz6Uo,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Bx726MYz6Uo_30_40.mp3,ok,10.0
BxQSEvHdyjQ,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\BxQSEvHdyjQ_30_40.mp3,ok,10.0
BxbB2_N5Xtk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\BxbB2_N5Xtk_30_40.mp3,ok,10.0
ByF0pp-dVEo,150,160,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\ByF0pp-dVEo_150_160.mp3,ok,10.0
ByOqw8M2U-Q,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\ByOqw8M2U-Q_30_40.mp3,ok,10.0
Byk9p21g51g,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Byk9p21g51g_30_40.mp3,ok,10.0
BzM0qok5Cns,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\BzM0qok5Cns_30_40.mp3,ok,10.0
C-1i2GlbiIY,260,270,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C-1i2GlbiIY_260_270.mp3,ok,10.0
C-7ubPOCeJk,240,250,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C-7ubPOCeJk_240_250.mp3,ok,10.0
C-NYmja61zE,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C-NYmja61zE_30_40.mp3,ok,10.0
C0AQyOVGvFM,100,110,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C0AQyOVGvFM_100_110.mp3,ok,10.0
C0eCERYt4bA,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C0eCERYt4bA_30_40.mp3,ok,10.0
C0sSgrr5xrQ,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C0sSgrr5xrQ_30_40.mp3,ok,10.0
C1M5xqDQW58,220,230,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C1M5xqDQW58_220_230.mp3,ok,10.0
C25xvcl4YAU,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C25xvcl4YAU_30_40.mp3,ok,10.0
C33WdI64FiY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C33WdI64FiY_30_40.mp3,ok,10.0
C3Jhu77uffQ,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C3Jhu77uffQ_0_10.mp3,ok,10.0
C3o8pEsAu5U,40,50,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C3o8pEsAu5U_40_50.mp3,ok,10.0
C3s-DmHtDUg,20,30,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C3s-DmHtDUg_20_30.mp3,ok,10.0
C4-mZ1jGQ-E,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C4-mZ1jGQ-E_30_40.mp3,ok,10.0
C4MeKaeaPcU,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C4MeKaeaPcU_30_40.mp3,ok,10.0
C5MhO2HM2Wg,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C5MhO2HM2Wg_30_40.mp3,ok,10.0
C5Zs-Lb2rIM,90,100,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C5Zs-Lb2rIM_90_100.mp3,ok,10.0
C6-JxDWYJ-A,70,80,False,,missing,
C6m_OWe-JE4,40,50,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C6m_OWe-JE4_40_50.mp3,ok,10.0
C6roSYqchkk,60,70,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C6roSYqchkk_60_70.mp3,ok,10.0
C6ws4MxOH2Y,220,230,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C6ws4MxOH2Y_220_230.mp3,ok,10.0
C7OIuhWSbjU,40,50,True,,missing,
C7WAx3n57Hk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C7WAx3n57Hk_30_40.mp3,ok,10.0
C8Euv69GR3U,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C8Euv69GR3U_0_10.mp3,ok,10.0
C8VECv8kicU,180,190,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C8VECv8kicU_180_190.mp3,ok,10.0
C9e2k030QcY,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\C9e2k030QcY_30_40.mp3,ok,10.0
CAL5CgkKkR4,70,80,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CAL5CgkKkR4_70_80.mp3,ok,10.0
CAbNGe1PWoY,130,140,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CAbNGe1PWoY_130_140.mp3,ok,10.0
CBUAy9Zl6ZE,10,20,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CBUAy9Zl6ZE_10_20.mp3,ok,10.0
CCFYOw8keiI,100,110,False,,missing,
CD3OyaDW348,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CD3OyaDW348_30_40.mp3,ok,10.0
CEJXvm2vH_4,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CEJXvm2vH_4_30_40.mp3,ok,10.0
CFT9P94NMDw,40,50,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CFT9P94NMDw_40_50.mp3,ok,10.0
CGYflJRiLt0,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CGYflJRiLt0_30_40.mp3,ok,10.0
CH-zch2pUic,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CH-zch2pUic_30_40.mp3,ok,10.0
CHo8wKj9J1w,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CHo8wKj9J1w_30_40.mp3,ok,10.0
CHufyCHSF1U,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CHufyCHSF1U_30_40.mp3,ok,10.0
CIoEXRnAr-Y,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CIoEXRnAr-Y_30_40.mp3,ok,10.0
CJjyrDGmxIY,270,280,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CJjyrDGmxIY_270_280.mp3,ok,10.0
CKEPPcaCjbw,60,70,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CKEPPcaCjbw_60_70.mp3,ok,10.0
CKO35LsM0XI,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CKO35LsM0XI_30_40.mp3,ok,10.0
CKkbZCb9Y18,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CKkbZCb9Y18_30_40.mp3,ok,10.0
CLx4iYWSB1c,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CLx4iYWSB1c_0_10.mp3,ok,10.0
CM2rKZmcR0I,80,90,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CM2rKZmcR0I_80_90.mp3,ok,10.0
CM7jMnBXw2Y,20,30,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CM7jMnBXw2Y_20_30.mp3,ok,10.0
CMfAu72qma0,250,260,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CMfAu72qma0_250_260.mp3,ok,10.0
CN2QSmhP-HI,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CN2QSmhP-HI_30_40.mp3,ok,10.0
COe_UKKVpVo,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\COe_UKKVpVo_30_40.mp3,ok,10.0
CP3phqztym0,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CP3phqztym0_30_40.mp3,ok,10.0
CPX6f-Awx-0,60,70,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CPX6f-Awx-0_60_70.mp3,ok,10.0
CPr0YRTcaKg,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CPr0YRTcaKg_0_10.mp3,ok,10.0
CQlh4k5pXKA,10,20,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CQlh4k5pXKA_10_20.mp3,ok,10.0
CRDDdjDinYc,50,60,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CRDDdjDinYc_50_60.mp3,ok,10.0
CRHEuoCnI74,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CRHEuoCnI74_30_40.mp3,ok,10.0
CRIFRYhiKUA,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CRIFRYhiKUA_30_40.mp3,ok,10.0
CRUd8kY3L70,10,20,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CRUd8kY3L70_10_20.mp3,ok,10.0
CRxIJ7YbcZA,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CRxIJ7YbcZA_30_40.mp3,ok,10.0
CSzMTqkLHyg,60,70,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CSzMTqkLHyg_60_70.mp3,ok,10.0
CVLqZyUwqv8,200,210,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CVLqZyUwqv8_200_210.mp3,ok,10.0
CVgLrsBPt4o,140,150,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CVgLrsBPt4o_140_150.mp3,ok,10.0
CWKBzt-v8w4,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CWKBzt-v8w4_30_40.mp3,ok,10.0
CWQvCCRuU6k,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CWQvCCRuU6k_0_10.mp3,ok,10.0
CXCbBSUuugs,190,200,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CXCbBSUuugs_190_200.mp3,ok,10.0
CYZZIkEw_jY,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CYZZIkEw_jY_30_40.mp3,ok,10.0
CYuYfvQv4eo,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CYuYfvQv4eo_30_40.mp3,ok,10.0
CZWLPPO0KL4,170,180,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CZWLPPO0KL4_170_180.mp3,ok,10.0
CZZSQ6rd8h0,110,120,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CZZSQ6rd8h0_110_120.mp3,ok,10.0
CZoPTJNmiCw,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CZoPTJNmiCw_30_40.mp3,ok,10.0
CZuH43NPynA,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CZuH43NPynA_30_40.mp3,ok,10.0
Ca3b8qNUbsk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Ca3b8qNUbsk_30_40.mp3,ok,10.0
CaCjiFUL6Fg,170,180,False,,missing,
Cchf2QH63bI,130,140,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Cchf2QH63bI_130_140.mp3,ok,10.0
Cd7JefC6-Zw,230,240,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Cd7JefC6-Zw_230_240.mp3,ok,10.0
CdFutCUKTXI,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CdFutCUKTXI_30_40.mp3,ok,10.0
CdWA-SNcYpM,160,170,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CdWA-SNcYpM_160_170.mp3,ok,10.0
CdgQIiMdBa4,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CdgQIiMdBa4_30_40.mp3,ok,10.0
Ce-Xok6SRPU,90,100,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Ce-Xok6SRPU_90_100.mp3,ok,10.0
CeaWlENtRio,530,540,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CeaWlENtRio_530_540.mp3,ok,10.0
Cf1zNtZEcc8,250,260,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Cf1zNtZEcc8_250_260.mp3,ok,10.0
CfRzy-RtqnQ,120,130,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CfRzy-RtqnQ_120_130.mp3,ok,10.0
CgK0DU3KFBc,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CgK0DU3KFBc_30_40.mp3,ok,10.0
ChCdYoDz7CY,500,510,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\ChCdYoDz7CY_500_510.mp3,ok,10.0
ChqJYrmQIN4,50,60,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\ChqJYrmQIN4_50_60.mp3,ok,10.0
ChyayWIp_vU,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\ChyayWIp_vU_30_40.mp3,ok,10.0
Ck-1kRnHqro,10,20,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Ck-1kRnHqro_10_20.mp3,ok,10.0
Ck_bvV8Aa-k,170,180,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Ck_bvV8Aa-k_170_180.mp3,ok,10.0
CkgzMSbE68M,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CkgzMSbE68M_30_40.mp3,ok,10.0
ClK_qf_Twm8,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\ClK_qf_Twm8_30_40.mp3,ok,10.0
ClNTn1wtq7E,90,100,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\ClNTn1wtq7E_90_100.mp3,ok,10.0
Cn3xoxvbkF0,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Cn3xoxvbkF0_30_40.mp3,ok,10.0
CnTMm-bzssM,310,320,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CnTMm-bzssM_310_320.mp3,ok,10.0
CodqNx1ukOc,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CodqNx1ukOc_30_40.mp3,ok,10.0
CpHRQ-f4UtA,140,150,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CpHRQ-f4UtA_140_150.mp3,ok,10.0
CphwhKgYHaM,70,80,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CphwhKgYHaM_70_80.mp3,ok,10.0
CqtknE729Lw,310,320,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CqtknE729Lw_310_320.mp3,ok,10.0
CrbZHPkHeV4,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CrbZHPkHeV4_30_40.mp3,ok,10.0
CretxKgW4Jk,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CretxKgW4Jk_30_40.mp3,ok,10.0
CrjSYvGWusQ,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CrjSYvGWusQ_30_40.mp3,ok,10.0
CrkxrgTiVyk,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CrkxrgTiVyk_30_40.mp3,ok,10.0
CtcmYF7mufk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CtcmYF7mufk_30_40.mp3,ok,10.0
CuUu6L5hhMs,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CuUu6L5hhMs_30_40.mp3,ok,10.0
CudxWnS7ukw,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CudxWnS7ukw_30_40.mp3,ok,10.0
CwHSb1NOi4c,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CwHSb1NOi4c_30_40.mp3,ok,10.0
CwImmV7q1MY,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CwImmV7q1MY_30_40.mp3,ok,10.0
Cwbtn_h6TP8,260,270,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Cwbtn_h6TP8_260_270.mp3,ok,10.0
CwmUMySSNQc,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CwmUMySSNQc_30_40.mp3,ok,10.0
CxTFgimfNfA,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CxTFgimfNfA_30_40.mp3,ok,10.0
CxgVq6eovRU,70,80,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CxgVq6eovRU_70_80.mp3,ok,10.0
Cy3HWnwMLyI,20,30,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Cy3HWnwMLyI_20_30.mp3,ok,10.0
CyFsI_EYFQQ,30,40,True,,missing,
CyiPyjYX6AE,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CyiPyjYX6AE_30_40.wav,ok,10.0
CzHZNJEV-3o,50,60,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CzHZNJEV-3o_50_60.mp3,ok,10.0
CzMNiypg1I8,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\CzMNiypg1I8_30_40.mp3,ok,10.0
Czbi1u-gwUU,130,140,True,,missing,
D-PxXM2I5gY,0,10,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D-PxXM2I5gY_0_10.mp3,ok,10.0
D-p9s8y2z_U,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D-p9s8y2z_U_0_10.mp3,ok,10.0
D0L-M4trkpw,210,220,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D0L-M4trkpw_210_220.mp3,ok,10.0
D2w3qHmJrdU,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D2w3qHmJrdU_0_10.mp3,ok,10.0
D3FyfFIKLVc,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D3FyfFIKLVc_30_40.mp3,ok,10.0
D3f5VIJYR7M,20,30,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D3f5VIJYR7M_20_30.mp3,ok,10.0
D3ht_xXl5S0,100,110,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D3ht_xXl5S0_100_110.mp3,ok,10.0
D3q_stCeCA8,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D3q_stCeCA8_30_40.mp3,ok,10.0
D4GVgBX1eYc,80,90,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D4GVgBX1eYc_80_90.mp3,ok,10.0
D4ccFYk3bhU,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D4ccFYk3bhU_30_40.mp3,ok,10.0
D644BWAUOXo,120,130,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D644BWAUOXo_120_130.mp3,ok,10.0
D6xrH93lnoc,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D6xrH93lnoc_30_40.mp3,ok,10.0
D712KM8PE3I,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D712KM8PE3I_30_40.mp3,ok,10.0
D7Cvisf3jf8,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D7Cvisf3jf8_30_40.mp3,ok,10.0
D7pjR9cQChM,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D7pjR9cQChM_30_40.mp3,ok,10.0
D7z2Q-hH25s,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D7z2Q-hH25s_30_40.wav,ok,10.0
D8-x1T8M4gk,30,40,True,,missing,
D8zK7PHIkgA,170,180,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D8zK7PHIkgA_170_180.mp3,ok,10.0
D9893od03Sc,0,10,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D9893od03Sc_0_10.mp3,ok,10.0
D9TuP8PKD6M,60,70,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\D9TuP8PKD6M_60_70.mp3,ok,10.0
DA3fNvbZoBM,80,90,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DA3fNvbZoBM_80_90.mp3,ok,10.0
DA8lw6Mq0DY,360,370,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DA8lw6Mq0DY_360_370.mp3,ok,10.0
DAPGvg8qOAU,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DAPGvg8qOAU_0_10.mp3,ok,10.0
DAX9uKYlDvw,120,130,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DAX9uKYlDvw_120_130.mp3,ok,10.0
DB38NRSHw9A,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DB38NRSHw9A_30_40.mp3,ok,10.0
DC0C-KO9EJk,100,110,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DC0C-KO9EJk_100_110.mp3,ok,10.0
DCFrCX4HPO8,120,130,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DCFrCX4HPO8_120_130.mp3,ok,10.0
DDZlMjb-0i4,150,160,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DDZlMjb-0i4_150_160.mp3,ok,10.0
DE6bdmnmPtg,60,70,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DE6bdmnmPtg_60_70.mp3,ok,10.0
DEnayQZiPGc,260,270,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DEnayQZiPGc_260_270.mp3,ok,10.0
DG5d4megH8g,180,190,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DG5d4megH8g_180_190.mp3,ok,10.0
DGON0D8E17Q,260,270,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DGON0D8E17Q_260_270.mp3,ok,10.0
DGbMEkQerYs,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DGbMEkQerYs_30_40.mp3,ok,10.0
DGlP6oTqe5Y,30,40,False,,missing,
DHDn79ee98Q,30,40,True,,missing,
DHo1z0_ZUNA,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DHo1z0_ZUNA_30_40.mp3,ok,10.0
DJHEBMNPc-A,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DJHEBMNPc-A_0_10.mp3,ok,10.0
DKBbLySEGic,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DKBbLySEGic_30_40.mp3,ok,10.0
DKflAAykh6A,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DKflAAykh6A_30_40.mp3,ok,10.0
DLDZrtwyY_Y,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DLDZrtwyY_Y_30_40.mp3,ok,10.0
DLJGT99uEh4,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DLJGT99uEh4_30_40.mp3,ok,10.0
DMwvY--3XD0,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DMwvY--3XD0_30_40.mp3,ok,10.0
DNYDyXn6qso,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DNYDyXn6qso_30_40.mp3,ok,10.0
DO8Db_i7IVc,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DO8Db_i7IVc_30_40.mp3,ok,10.0
DOb8htND5_o,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DOb8htND5_o_30_40.mp3,ok,10.0
DP2vmsftZHY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DP2vmsftZHY_30_40.mp3,ok,10.0
DP72GDe6AAs,18,28,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DP72GDe6AAs_18_28.mp3,ok,10.0
DPW5M1FYxu4,490,500,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DPW5M1FYxu4_490_500.mp3,ok,10.0
DQ_gcdLhAsY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\DQ_gcdLhAsY_30_40.mp3,ok,10.0
